Sales_Order,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
1356492,9745.0,9745.0,0.0,5815.74,3531.26,3531.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356496,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356510,5854.5,5854.5,0.0,3617.7,2092.68,2092.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356516,36139.86,7016.0,29123.86,18931.76,13700.1,3508.0,10192.1,0.0,0.0,0.0,29123.86,10192.1,0.0
1356519,1750.0,,1750.0,1050.0,700.0,,700.0,0.0,,0.0,1750.0,700.0,0.0
1356521,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1356524,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
1356535,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356540,25487.0,25487.0,0.0,15435.42,9181.58,9181.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356546,7174.25,7174.25,0.0,4367.15,2579.6,2579.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356553,1614.97,,1614.97,888.23,726.74,,726.74,0.0,,0.0,1614.97,726.74,0.0
1356564,5734.2,5734.2,0.0,3440.52,2293.68,2293.68,0.0,802.79,802.79,0.0,0.0,0.0,0.0
1356573,1088.0,1088.0,0.0,935.3,152.7,152.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356584,13195.5,13195.5,0.0,7984.86,4755.64,4755.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356593,730.0,730.0,0.0,606.7,123.3,123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356602,14684.32,2937.0,11747.32,7048.14,6167.68,1468.5,4699.18,0.0,0.0,0.0,11747.32,4699.18,0.0
1356605,17567.25,3366.0,14201.25,8520.75,7363.5,1683.0,5680.5,0.0,0.0,0.0,14201.25,5680.5,0.0
1356611,2400.0,,2400.0,1475.0,925.0,,925.0,0.0,,0.0,2400.0,925.0,0.0
1356620,3992.0,3992.0,0.0,2593.93,1398.07,1398.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356626,21336.0,21336.0,0.0,13872.3,7463.7,7463.7,0.0,7463.7,7463.7,0.0,0.0,0.0,0.0
1356628,3802.0,3802.0,0.0,3203.25,598.75,598.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356633,1745.0,1745.0,0.0,837.6,732.9,732.9,0.0,195.44,195.44,0.0,0.0,0.0,0.0
1356643,1342.0,1342.0,0.0,,1342.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356651,8300.0,8300.0,0.0,7379.2,920.8,920.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356674,2305.0,2305.0,0.0,,2305.0,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356681,5382.0,5382.0,0.0,4305.6,1076.4,1076.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356702,6245.0,6245.0,0.0,,6245.0,6245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356714,5600.0,5600.0,0.0,,5600.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356718,13500.0,13500.0,0.0,,13500.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356757,13007.07,13007.07,0.0,9585.1,3421.97,3421.97,0.0,3421.97,3421.97,0.0,0.0,0.0,0.0
1356764,19164.0,19164.0,0.0,13086.18,6077.82,6077.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356768,8820.16,,8820.16,7056.12,1764.04,,1764.04,0.0,,0.0,8820.16,1764.04,0.0
1356777,2516.0,2516.0,0.0,2012.8,503.2,503.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356791,4929.57,4929.57,0.0,,4929.57,4929.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356794,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1356811,4668.0,4668.0,0.0,2800.8,1867.2,1867.2,0.0,653.52,653.52,0.0,0.0,0.0,0.0
1356813,6602.0,1122.0,5480.0,3288.0,2753.0,561.0,2192.0,0.0,0.0,0.0,5480.0,2192.0,0.0
1356815,17010.46,,17010.46,9470.79,7539.67,,7539.67,0.0,,0.0,17010.46,7539.67,0.0
1357903,4048.0,810.0,3238.0,2104.06,1538.94,405.0,1133.94,0.0,0.0,0.0,3238.0,1133.94,0.0
1357909,13195.5,13195.5,0.0,7984.86,4755.64,4755.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357913,3525.0,3525.0,0.0,1833.0,1339.5,1339.5,0.0,987.0,987.0,0.0,0.0,0.0,0.0
1357915,6819.0,6819.0,0.0,4160.18,2449.82,2449.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357919,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1357923,75008.0,75008.0,0.0,48801.04,26206.96,26206.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357951,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1357954,150000.0,150000.0,0.0,,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357961,13127.0,13127.0,0.0,8062.24,4781.26,4781.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357964,665.0,,665.0,399.0,266.0,,266.0,0.0,,0.0,665.0,266.0,0.0
1357971,539.67,108.0,431.67,259.0,226.67,54.0,172.67,0.0,0.0,0.0,431.67,172.67,0.0
1357974,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1357976,704.0,704.0,0.0,598.4,105.6,105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357982,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
1357985,29034.48,5808.0,23226.48,13935.9,12194.58,2904.0,9290.58,0.0,0.0,0.0,23226.48,9290.58,0.0
1357989,2020.0,,2020.0,1212.0,808.0,,808.0,0.0,,0.0,2020.0,808.0,0.0
1357997,3024.0,3024.0,0.0,2570.4,453.6,453.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358008,3456.0,3456.0,0.0,2073.6,1382.4,1382.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1358010,670.0,670.0,0.0,,670.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358028,150.0,150.0,0.0,,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358033,314.2,314.2,0.0,0.0,314.2,314.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358035,456.0,456.0,0.0,387.6,68.4,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358037,19218.13,2475.0,16743.13,10046.06,7934.57,1237.5,6697.07,0.0,0.0,0.0,16743.13,6697.07,0.0
1358040,774.0,774.0,0.0,,774.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358048,532.0,532.0,0.0,,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358071,1495.0,1495.0,0.0,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358079,176.0,176.0,0.0,,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358094,1816.0,1816.0,0.0,1543.6,272.4,272.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358114,2024.0,405.0,1619.0,1052.03,769.47,202.5,566.97,0.0,0.0,0.0,1619.0,566.97,0.0
1358158,55458.63,10565.0,44893.63,26863.62,23312.51,5282.5,18030.01,0.0,0.0,0.0,44893.63,18030.01,0.0
1358162,4972.08,,4972.08,3977.66,994.42,,994.42,0.0,,0.0,4972.08,994.42,0.0
1358173,132.0,132.0,0.0,105.6,26.4,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358177,8043.0,1436.0,6607.0,3964.2,3360.8,718.0,2642.8,0.0,0.0,0.0,6607.0,2642.8,0.0
1358189,692.0,692.0,0.0,,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358195,4256.96,910.0,3346.96,2186.94,1615.02,455.0,1160.02,0.0,0.0,0.0,3346.96,1160.02,0.0
1358198,0.0,0.0,0.0,1016.8,-1016.8,-1016.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358204,5067.0,5067.0,0.0,4306.95,760.05,760.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358216,94919.76,14408.0,80511.76,54989.15,32726.61,7204.0,25522.61,0.0,0.0,0.0,80511.76,25522.61,0.0
1358223,8266.1,998.0,7268.1,4362.83,3404.27,499.0,2905.27,0.0,0.0,0.0,7268.1,2905.27,0.0
1358237,4500.0,4500.0,0.0,2796.88,1500.62,1500.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358240,5799.5,5799.5,0.0,3778.36,1818.64,1818.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358253,8908.3,1782.0,7126.3,4275.79,3741.51,891.0,2850.51,0.0,0.0,0.0,7126.3,2850.51,0.0
1358261,37434.44,,37434.44,18359.27,19075.17,,19075.17,0.0,,0.0,37434.44,19075.17,0.0
1355513,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355515,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1355524,1495.0,1495.0,0.0,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355536,4303.8,4303.8,0.0,3778.68,525.12,525.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355540,2720.0,2720.0,0.0,,2720.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355546,1930.95,1839.0,91.95,1614.66,316.29,224.34,91.95,0.0,0.0,0.0,91.95,91.95,0.0
1355549,13195.5,13195.5,0.0,7984.86,4755.64,4755.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355559,1974.0,1974.0,0.0,,1974.0,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355560,46605.0,46605.0,0.0,,46605.0,46605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355566,8928.9,,8928.9,7143.12,1785.78,,1785.78,494.38,,494.38,8928.9,1785.78,494.38
1355569,2778.3,2646.0,132.3,2362.15,416.15,283.85,132.3,0.0,0.0,0.0,132.3,132.3,0.0
1355572,31468.46,4455.0,27013.46,16211.42,13029.54,2227.5,10802.04,0.0,0.0,0.0,27013.46,10802.04,0.0
1355577,3877.65,3693.0,184.65,3291.5,586.15,401.5,184.65,0.0,0.0,0.0,184.65,184.65,0.0
1355580,1360.8,1296.0,64.8,,1360.8,1296.0,64.8,0.0,0.0,0.0,64.8,64.8,0.0
1355589,4625.0,,4625.0,2312.5,2312.5,,2312.5,0.0,,0.0,4625.0,2312.5,0.0
1355593,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1355604,3588.5,748.0,2840.5,1704.3,1510.2,374.0,1136.2,0.0,0.0,0.0,2840.5,1136.2,0.0
1355609,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355614,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1355619,2588.78,,2588.78,2071.02,517.76,,517.76,0.0,,0.0,2588.78,517.76,0.0
1355630,1476.3,1406.0,70.3,1180.8,295.5,225.2,70.3,0.0,0.0,0.0,70.3,70.3,0.0
1355636,3617.0,324.0,3293.0,1975.0,1480.0,162.0,1318.0,0.0,0.0,0.0,3293.0,1318.0,0.0
1355638,977.55,931.0,46.55,831.3,146.25,99.7,46.55,0.0,0.0,0.0,46.55,46.55,0.0
1355644,3120.0,3120.0,0.0,2028.0,1092.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355651,53028.92,53028.92,0.0,39106.33,13922.59,13922.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355657,2763.6,2763.6,0.0,1235.16,1175.94,1175.94,0.0,288.2,288.2,0.0,0.0,0.0,0.0
1355661,858.0,858.0,0.0,507.6,344.4,344.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1355667,8100.0,8100.0,0.0,4050.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355671,7584.0,7584.0,0.0,4929.24,2654.76,2654.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355677,1328.0,1328.0,0.0,525.61,786.39,786.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355681,8039.0,8039.0,0.0,4929.24,2882.26,2882.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355701,1446.0,1446.0,0.0,1229.1,216.9,216.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355706,89160.67,12468.14,76692.53,70105.39,19055.28,3740.44,15314.84,3740.44,3740.44,0.0,76692.53,15314.84,0.0
1355709,3632.0,3632.0,0.0,3087.2,544.8,544.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355710,8275.0,,8275.0,6521.31,1753.69,,1753.69,0.0,,0.0,8275.0,1753.69,0.0
1355715,1776.0,1776.0,0.0,,1776.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355730,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355735,2474.53,495.0,1979.53,1187.69,1039.34,247.5,791.84,0.0,0.0,0.0,1979.53,791.84,0.0
1355757,973.0,973.0,0.0,507.6,401.9,401.9,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1355762,2803.39,2651.64,151.75,2251.46,551.93,400.18,151.75,0.0,0.0,0.0,151.75,151.75,0.0
1355766,1007.82,,1007.82,806.26,201.56,,201.56,0.0,,0.0,1007.82,201.56,0.0
1355778,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
1355790,6780.0,6780.0,0.0,4407.0,2373.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356824,399.0,399.0,0.0,,199.5,199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356836,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356844,2144.59,429.0,1715.59,1029.33,900.76,214.5,686.26,0.0,0.0,0.0,1715.59,686.26,0.0
1356852,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
1356869,64.0,64.0,0.0,51.2,12.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356876,1495.0,1495.0,0.0,1207.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356879,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356881,2864.0,374.0,2490.0,1494.0,1183.0,187.0,996.0,0.0,0.0,0.0,2490.0,996.0,0.0
1356883,8513.92,1820.0,6693.92,4349.72,3254.2,910.0,2344.2,0.0,0.0,0.0,6693.92,2344.2,0.0
1356896,0.0,0.0,0.0,3500.0,-3500.0,-3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356899,2152.85,2152.85,0.0,1507.0,645.85,645.85,0.0,645.85,645.85,0.0,0.0,0.0,0.0
1356914,532.0,532.0,0.0,,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356923,3494.0,3494.0,0.0,2096.4,1397.6,1397.6,0.0,489.3,489.3,0.0,0.0,0.0,0.0
1356933,31539.0,31539.0,0.0,,31539.0,31539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356942,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356947,0.0,0.0,0.0,508.4,-508.4,-508.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356951,3654.0,471.0,3183.0,2677.4,741.1,235.5,505.6,0.0,0.0,0.0,3183.0,505.6,0.0
1356956,399.0,399.0,0.0,258.95,140.05,140.05,0.0,140.05,140.05,0.0,0.0,0.0,0.0
1356970,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356975,8530.0,8530.0,0.0,6710.4,1819.6,1819.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356981,142.0,142.0,0.0,,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356990,96.0,96.0,0.0,76.8,19.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356995,1620.0,1620.0,0.0,,1620.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356999,2188.0,438.0,1750.0,1050.0,919.0,219.0,700.0,0.0,0.0,0.0,1750.0,700.0,0.0
1357001,1037.0,1037.0,0.0,622.2,414.8,414.8,0.0,145.18,145.18,0.0,0.0,0.0,0.0
1357011,456.0,456.0,0.0,387.6,68.4,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357014,546.0,546.0,0.0,464.1,81.9,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357016,690.0,690.0,0.0,552.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357023,5013.0,5013.0,0.0,4261.05,751.95,751.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357039,4733.0,,4733.0,3011.02,1721.98,,1721.98,0.0,,0.0,4733.0,1721.98,0.0
1357069,5862.0,5862.0,0.0,3617.7,2096.43,2096.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357078,3400.0,3400.0,0.0,,3400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357082,350.0,350.0,0.0,,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357093,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1357095,18560.7,2062.5,16498.2,9898.66,7630.79,1031.25,6599.54,0.0,0.0,0.0,16498.2,6599.54,0.0
1357097,3919.0,,3919.0,2351.01,1567.99,,1567.99,0.0,,0.0,3919.0,1567.99,0.0
1357109,1495.0,1495.0,0.0,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357111,3525.0,3525.0,0.0,1692.0,1480.5,1480.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1357114,1864.0,1864.0,0.0,1584.4,279.6,279.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357139,32368.0,32368.0,0.0,19420.8,12947.2,12947.2,0.0,4531.52,4531.52,0.0,0.0,0.0,0.0
1357145,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357148,7865.0,,7865.0,3932.5,3932.5,,3932.5,0.0,,0.0,7865.0,3932.5,0.0
1357150,774.0,774.0,0.0,657.9,116.1,116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358268,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358278,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1358295,12850.56,12850.56,0.0,10836.5,2014.06,2014.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358299,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1358307,6022.0,6022.0,0.0,3617.7,2176.8,2176.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358317,3525.0,3525.0,0.0,1692.0,1480.5,1480.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1358327,160.08,,160.08,128.04,32.04,,32.04,0.0,,0.0,160.08,32.04,0.0
1358337,24747.39,4950.0,19797.39,11877.82,10394.57,2475.0,7919.57,0.0,0.0,0.0,19797.39,7919.57,0.0
1358360,2188.0,438.0,1750.0,1050.0,919.0,219.0,700.0,0.0,0.0,0.0,1750.0,700.0,0.0
1358366,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
1358371,1330.0,1330.0,0.0,,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358373,9571.85,2045.0,7526.85,4729.71,3819.64,1022.5,2797.14,0.0,0.0,0.0,7526.85,2797.14,0.0
1358380,12352.88,2574.0,9778.88,5867.34,5198.54,1287.0,3911.54,0.0,0.0,0.0,9778.88,3911.54,0.0
1358384,23125.0,,23125.0,11562.5,11562.5,,11562.5,0.0,,0.0,23125.0,11562.5,0.0
1358386,875.0,875.0,0.0,,875.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358399,8235.26,1716.0,6519.26,3911.56,3465.7,858.0,2607.7,0.0,0.0,0.0,6519.26,2607.7,0.0
1358407,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1358410,2860.2,,2860.2,2288.16,572.04,,572.04,0.0,,0.0,2860.2,572.04,0.0
1358414,318.0,318.0,0.0,,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358418,2474.53,495.0,1979.53,1187.72,1039.31,247.5,791.81,0.0,0.0,0.0,1979.53,791.81,0.0
1358422,192770.19,,192770.19,154216.14,38554.05,,38554.05,0.0,,0.0,192770.19,38554.05,0.0
1358423,10883.15,10883.15,0.0,,10883.15,10883.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358426,11250.0,,11250.0,9000.0,2250.0,,2250.0,0.0,,0.0,11250.0,2250.0,0.0
1358431,170.0,170.0,0.0,,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358433,10535.0,10535.0,0.0,6649.01,3733.49,3733.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358448,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1358457,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1358480,2800.0,2800.0,0.0,,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358484,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1358488,87360.0,87360.0,0.0,,87360.0,87360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358497,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
1358500,1566.0,1566.0,0.0,1331.1,234.9,234.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358504,1995.0,,1995.0,1197.0,798.0,,798.0,0.0,,0.0,1995.0,798.0,0.0
1358513,2144.59,429.0,1715.59,1029.36,900.73,214.5,686.23,0.0,0.0,0.0,1715.59,686.23,0.0
1358515,4320.0,4320.0,0.0,2246.4,1641.6,1641.6,0.0,1209.6,1209.6,0.0,0.0,0.0,0.0
1358520,651.0,651.0,0.0,516.01,134.99,134.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358524,2060.0,2060.0,0.0,988.8,865.2,865.2,0.0,230.72,230.72,0.0,0.0,0.0,0.0
1358526,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358530,6480.0,6480.0,0.0,,6480.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358534,266.0,266.0,0.0,0.0,266.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358541,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1358543,240.0,240.0,0.0,204.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358545,1995.0,1995.0,0.0,1294.76,700.24,700.24,0.0,700.24,700.24,0.0,0.0,0.0,0.0
1358552,3525.0,3525.0,0.0,1692.0,1480.5,1480.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1355225,4935.0,4700.0,235.0,4194.75,740.25,705.0,35.25,0.0,0.0,0.0,235.0,35.25,0.0
1355232,5000.0,5000.0,0.0,,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355239,1495.0,1495.0,0.0,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355240,1995.0,,1995.0,1197.0,798.0,,798.0,0.0,,0.0,1995.0,798.0,0.0
1355243,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355245,53572.8,53572.8,0.0,31176.2,21616.6,21616.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355250,3537.0,3537.0,0.0,1697.76,1485.54,1485.54,0.0,396.14,396.14,0.0,0.0,0.0,0.0
1355253,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355260,6697.0,1396.0,5301.0,3180.6,2818.4,698.0,2120.4,0.0,0.0,0.0,5301.0,2120.4,0.0
1355263,5566.25,5566.25,0.0,3617.7,1948.55,1948.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355278,539.67,108.0,431.67,259.0,226.67,54.0,172.67,0.0,0.0,0.0,431.67,172.67,0.0
1355281,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1355287,2024.0,405.0,1619.0,1052.03,769.47,202.5,566.97,0.0,0.0,0.0,1619.0,566.97,0.0
1355298,16987.0,16987.0,0.0,11040.84,5946.16,5946.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355301,4320.0,4320.0,0.0,2073.6,1814.4,1814.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1355303,35212.5,35212.5,0.0,23593.7,11617.8,11617.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355309,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355311,12858.3,2570.0,10288.3,6682.3,4891.0,1285.0,3606.0,0.0,0.0,0.0,10288.3,3606.0,0.0
1355313,3882.5,,3882.5,2262.0,1620.5,,1620.5,0.0,,0.0,3882.5,1620.5,0.0
1355322,540.0,108.0,432.0,259.0,227.0,54.0,173.0,0.0,0.0,0.0,432.0,173.0,0.0
1355330,6309.0,,6309.0,3901.12,2407.88,,2407.88,0.0,,0.0,6309.0,2407.88,0.0
1355338,4320.0,4320.0,0.0,2246.41,1641.59,1641.59,0.0,1209.59,1209.59,0.0,0.0,0.0,0.0
1355341,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
1355343,6421.18,,6421.18,3852.71,2568.47,,2568.47,0.0,,0.0,6421.18,2568.47,0.0
1355345,2068.5,1970.0,98.5,1758.23,310.27,295.5,14.77,0.0,0.0,0.0,98.5,14.77,0.0
1355358,6161.19,6161.19,0.0,3923.34,2237.85,2237.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
